HID,lon,lat,species,sid,family,category,presence,fraction,bio01,bio02,bio03,bio04,bio05,bio06,bio07,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,elevation,annualpet,aridityindexthornthwaite,climaticmoistureindex,embergerq,maxtempcoldest,petseasonality,tri,topowet,nontree,bare,tree,etccdi_cdd,etccdi_cwd,etccdi_fd,etccdi_gsl,etccdi_rx1day,etccdi_rx5day,etccdi_sdii,igbp_01,igbp_02,igbp_03,igbp_04,igbp_05,igbp_06,igbp_07,igbp_08,igbp_09,igbp_10,igbp_11,igbp_12,igbp_13,igbp_14,igbp_15,igbp_16
157621,101.558688,26.814353,Alces alces,56003281,Cervidae,LC,0,0,16.075844,9.080924,41.434199,466.578196,26.09522,4.186039,21.90918,822.490827,177.525464,7.603491,89.639552,470.555603,27.761528,450.327083,27.761528,1822.105309,1317.040335,72.497059,-0.255394,132.816127,169.364058,3145.369686,155.311448,7.654111,54.021669,10.952525,35.025806,33.642659,29.900275,57.190434,310.906057,37.187093,95.888174,6.579623,0.056089,0.005882,0,0.004888,0.262883,0,0,0.35551,0.254432,0.019635,0.00464,0.02121,0.010853,0.003645,0,8.3e-05
157623,101.564983,28.329817,Alces alces,56003281,Cervidae,LC,0,0,7.072696,10.314283,39.020035,575.998042,20.104522,-6.365158,26.46968,858.671108,181.310684,3.780291,93.466934,488.53105,15.667529,488.53105,15.667529,3190.887787,1011.185374,62.84897,-0.027291,128.757998,88.820555,2808.031308,241.650166,7.188964,35.932029,16.091726,47.976245,30.494825,27.02466,84.136167,282.681288,33.67664,87.385429,6.082066,0.273051,0.000249,0,0.039102,0.142656,0.001574,0,0.360202,0.102146,0.075553,0,0.004639,0,0,0,0.000828
157626,101.575348,30.584035,Alces alces,56003281,Cervidae,LC,0,0,1.133549,11.905851,39.169396,672.394798,16.788284,-13.593421,30.381704,708.939544,147.104677,2.461507,94.799623,396.278569,10.496354,395.943041,10.496354,4035.283954,791.490016,51.978602,0.059272,100.029526,15.423358,2955.622181,168.507581,7.838513,49.044588,26.902065,24.053348,27.798737,23.35976,154.103637,209.637162,30.021812,78.114592,5.771293,0.043244,0,0,0.003231,0.157816,0,0,0.14655,0.064618,0.529119,0.000166,0.002485,0.000166,0,0.000746,0.05186
79059,101.77266,32.797689,Alces alces,56003281,Cervidae,LC,0,0,1.585192,13.496726,41.369262,678.030069,17.631538,-15.002073,32.633612,735.249594,136.04832,3.351482,86.237831,376.560812,15.93769,376.560812,15.937968,3718.666145,856.637506,46.780987,-0.133747,74.612138,20.944154,3579.172047,94.677723,8.66902,61.199258,19.917678,18.883063,32.608918,17.550019,187.967405,174.350518,28.835556,70.78619,5.793562,0,0,0,8.3e-05,0.002899,0,0,0.029814,0.030973,0.934161,0.000331,0.000745,0.000994,0,0,0
79141,101.776207,33.274423,Alces alces,56003281,Cervidae,LC,0,0,0.15509,13.576001,39.439245,718.807981,17.243439,-17.17441,34.41785,740.75378,135.98604,3.512891,86.675768,385.365181,16.538916,385.308399,16.538916,3790.405531,801.922211,46.82802,-0.113544,70.901317,6.99506,3537.123524,66.39734,9.353137,69.319205,18.368674,12.312121,37.948693,16.29804,202.315988,159.502131,27.848704,68.090905,5.685358,0,0,0,0,0,0,0,0,0,0.999254,0,0.000746,0,0,0,0
79223,101.779816,33.750518,Alces alces,56003281,Cervidae,LC,0,0,0.179032,13.829552,39.506049,731.411525,17.441373,-17.560976,35.002348,714.400007,136.024003,3.007246,88.019973,379.146948,15.238169,378.648722,15.238444,3705.360517,789.96285,45.950203,-0.148014,66.442931,2.105701,3574.104912,55.41431,10.000604,68.716469,18.373445,12.910086,42.642298,14.278007,202.405515,160.076795,26.971388,63.704527,5.492632,0,0,0,0,0,0,0,0,0,0.998675,0,0.001159,0.000166,0,0,0
79304,101.783488,34.225985,Alces alces,56003281,Cervidae,LC,0,0,-0.818115,14.110464,39.680345,750.799483,16.801182,-18.763173,35.564354,668.107245,132.302765,2.389552,89.756629,362.488187,13.262525,362.340755,13.264439,3785.017511,739.985974,43.697679,-0.119897,64.599871,-10.063131,3481.93165,64.807868,9.291188,70.946952,19.897214,9.155834,51.607478,11.839891,210.126574,153.003495,25.097512,57.347867,5.258628,0,0,0,0,0,0,0,0,0,0.998592,0,0.000994,0.000414,0,0,0
78896,101.785501,31.864129,Alces alces,56003281,Cervidae,LC,0,0,1.321678,11.89631,38.544668,701.185971,16.979916,-13.904378,30.884293,710.379292,141.041364,3.160041,88.008722,367.008919,14.035702,367.00723,14.035702,3844.97045,862.34952,48.845199,-0.071526,83.985392,26.108154,3383.977838,195.046364,7.563619,43.577161,23.11906,33.303779,31.92841,18.150515,181.184631,181.273667,29.101963,71.980866,5.788523,0.006783,0,0,0.006452,0.264952,0,0,0.216561,0.116552,0.38655,0,0.000248,0,0,0.000248,0.001654
79386,101.787225,34.700833,Alces alces,56003281,Cervidae,LC,0,0,-0.65297,14.252181,39.021226,772.176096,17.480198,-19.045394,36.525592,613.740619,125.792799,2.251025,91.195649,338.332626,11.329016,338.293574,11.330108,3689.973885,739.167645,42.29091,-0.166943,61.29292,-11.905143,3507.92223,36.624092,10.350441,74.983866,18.116482,6.899652,56.7585,10.506821,205.83412,158.673783,24.91212,54.589594,5.221829,0,0,0,0,0,0,0,0,0,0.997598,0,8.3e-05,0.002319,0,0,0
79794,101.806932,37.066168,Alces alces,56003281,Cervidae,LC,0,0,-0.168169,12.798667,35.865114,840.810648,17.073535,-18.641364,35.714899,480.313691,103.506964,1.259179,96.459915,280.921994,6.211924,280.884955,6.213242,3064.288212,739.244174,41.409308,-0.334948,48.278577,-37.902751,3943.161537,89.098829,8.830137,55.426488,30.357223,14.216289,110.220241,5.53264,195.321048,174.245441,18.081285,33.589895,4.413439,0.001574,0,8.3e-05,0,0.005469,0,0,0.014914,0.011434,0.527053,0.001574,0.422073,0.015826,0,0,0
79876,101.81109,37.537525,Alces alces,56003281,Cervidae,LC,0,0,-4.785386,12.241718,33.43963,908.713153,13.265603,-23.387449,36.653052,503.725149,108.810456,2.89343,95.808942,298.74511,10.813283,298.744583,10.879241,3638.063564,581.996377,33.563442,-0.11119,53.295519,-76.189086,3450.351505,122.851506,8.083347,49.02433,41.908748,9.066922,112.575807,5.313868,193.621014,176.178548,17.699257,32.49817,4.365603,0.000166,0,0,0,0,0,0,0.000994,0.002817,0.713978,0.000249,0.10382,0.002734,0,0.00406,0.171182
80039,101.819638,38.478611,Alces alces,56003281,Cervidae,LC,0,0,4.651844,14.078441,33.023183,1039.816276,25.302589,-17.354268,42.656857,253.338882,58.534468,1.129919,96.545432,152.265535,4.413289,152.090752,4.413289,2201.570804,901.975447,72.844454,-0.728452,20.868299,-31.569405,5153.209187,44.135508,10.103581,39.988826,59.046663,0.96451,132.55342,4.603261,191.684856,179.536327,15.145477,26.757944,4.131874,0,0,0,0,0,0,0,0,0,0.800364,0,0.048376,0.003976,0,0,0.147283
80121,101.824032,38.948359,Alces alces,56003281,Cervidae,LC,0,0,6.913427,14.730813,33.736756,1059.593374,27.500859,-16.155307,43.656166,145.125269,34.676944,1.43772,89.212353,86.309087,5.269461,84.451388,5.276419,1546.911474,1062.929537,87.625279,-0.876332,10.199708,-16.367703,6104.90743,14.049926,11.749765,31.423078,68.549794,0.027128,171.559121,3.323778,180.655809,191.622419,12.232098,19.881301,3.791398,0,0,0,0,0,0,0.007041,0,0,0.123095,0,0,0.000663,0,0,0.869201
80284,101.83307,39.886313,Alces alces,56003281,Cervidae,LC,0,0,8.692564,14.594006,30.48011,1228.995681,31.883827,-15.99619,47.880017,82.928621,20.829278,0.153582,95.327278,52.684506,0.944316,52.395463,0.944316,1284.731637,1114.254847,93.202138,-0.931564,5.570259,-23.165916,6635.097557,41.650318,10.501831,16.716192,83.280991,0.002817,191.387046,2.686444,169.769546,202.630826,10.483493,16.033803,3.67731,0,0,0,0,0,0,0,0,0,0.000249,0,0,0,0,0,0.999751
80366,101.837719,40.354538,Alces alces,56003281,Cervidae,LC,0,0,8.905532,14.323019,29.570917,1252.361953,32.287657,-16.149801,48.437458,65.071192,17.298896,0,96.948131,42.669162,0,42.666113,0,1211.821373,1124.833662,94.485075,-0.944514,4.47405,-26.947031,6800.230093,19.655406,12.437039,12.61274,87.38726,0,194.271545,2.633217,169.554452,202.81491,10.297976,15.694423,3.638317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
157698,101.842706,23.367825,Alces alces,56003281,Cervidae,LC,0,0,17.658234,8.002538,41.536394,398.946817,26.332281,7.062342,19.269939,1212.03126,250.119864,15.385345,85.177793,683.980047,54.08416,681.121924,54.105145,1548.25844,1336.116083,58.815699,0.003065,210.939563,186.26488,2703.11505,112.207014,8.273758,46.932564,5.623788,47.443648,32.809596,41.22398,4.943072,361.963778,52.621195,128.797652,8.272679,0.00058,0.231814,0,0.001408,0.174979,0,0,0.152775,0.424275,0.003148,0,0.006131,0.002237,0.002651,0,0
80529,101.847288,41.289532,Alces alces,56003281,Cervidae,LC,0,0,9.097559,13.970982,27.926532,1320.26734,33.069081,-16.963584,50.032665,41.62129,12.481425,0.002483,92.480649,28.058216,0.050193,28.058216,0.050193,1033.759144,1150.91357,96.426337,-0.964117,2.865365,-30.946748,7112.568062,10.427944,13.240231,8.18521,91.814624,0.000166,205.08259,2.328398,168.134333,203.690854,9.035739,13.627193,3.358311,0,0,0,0,0,0,0,0,0,8.3e-05,0,0,0,0,0,0.999917
157699,101.847899,24.136263,Alces alces,56003281,Cervidae,LC,0,0,18.148949,8.433052,41.644257,426.833241,27.2299,6.984483,20.245417,1024.830334,206.96803,14.420946,84.093026,572.923993,48.454669,551.180824,50.564316,1499.150338,1379.231578,59.816837,-0.278067,149.929584,194.399016,2903.151806,123.021307,8.213786,54.924573,9.494241,35.581186,34.367032,36.234805,13.490854,354.087215,45.762824,112.027843,7.470083,0.016565,0.111562,0,0.001739,0.230661,0,0,0.235547,0.363426,0.01143,0,0.024764,0.004141,0.000166,0,0
80611,101.852213,41.75632,Alces alces,56003281,Cervidae,LC,0,0,8.997634,14.49339,27.793995,1382.836585,33.888649,-18.257735,52.146385,36.535155,11.529818,0,93.147567,25.265096,0.146628,25.265096,0.146628,933.03793,1154.057166,96.797748,-0.96958,2.549924,-33.015709,7192.669688,5.069031,13.761989,8.219831,91.643382,0.136786,210.95195,2.274488,168.927395,202.528887,8.632634,13.137709,3.271628,0,0,0,0,0,0,0,0,0,0,0.000911,0,0,0,0,0.999006
157700,101.853308,24.902421,Alces alces,56003281,Cervidae,LC,0,0,16.563034,8.988727,41.300663,451.196382,26.380913,4.612744,21.768169,841.967863,169.499767,10.920967,84.477199,467.719386,37.635616,466.077272,37.850364,1791.872815,1310.324463,66.046476,-0.306906,135.308457,179.918081,2794.176933,75.435308,9.0441,54.233486,12.663295,33.103219,35.310254,29.253032,15.926245,351.260923,40.21369,97.661723,6.780364,0.029495,0.196189,0,0.000663,0.059735,0,0,0.319056,0.366114,0.003645,0,0.019553,0.004805,0.000746,0,0
80693,101.857236,42.222647,Alces alces,56003281,Cervidae,LC,0,0,8.339565,13.913468,27.05015,1380.211378,32.829628,-18.588609,51.418237,42.345404,14.019692,0,104.295366,31.207669,0.00196,31.207669,0.00196,1046.773493,1101.081067,95.986664,-0.959869,3.101134,-41.01614,6969.620056,8.398882,12.901748,11.8573,88.077739,0.064962,213.534933,2.292555,168.719358,201.912661,8.707114,13.406402,3.248345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
157701,101.858939,25.666238,Alces alces,56003281,Cervidae,LC,0,0,17.169586,9.7003,43.613185,450.272522,27.225324,4.987593,22.237731,745.625222,157.191895,7.179543,89.960357,426.394285,24.990295,392.828631,25.727767,1772.936444,1341.115652,67.68015,-0.351108,120.233088,180.951552,2928.878781,80.286003,9.013212,61.316372,14.876952,23.806675,34.389097,29.993765,21.374582,345.813091,39.69908,97.129265,6.741655,0.045741,0.044166,0,0.004889,0.037869,0,0.000249,0.165479,0.587338,0.062562,0,0.032897,0.007458,0.011021,0,0.000331
157702,101.864795,26.427655,Alces alces,56003281,Cervidae,LC,0,0,17.466484,9.556668,43.304946,461.747962,27.460431,5.399847,22.060584,804.378205,176.465953,6.338156,93.865214,474.324287,22.771133,428.480326,23.307206,1666.853349,1355.717798,72.93544,-0.299416,126.45676,178.764897,3166.340734,104.592304,8.439817,60.307567,15.417666,24.274767,32.079902,27.612425,51.074456,316.875199,36.926381,93.241017,6.426129,0.057249,0.01715,0,0.001243,0.095112,0,0,0.124606,0.512676,0.072162,8.3e-05,0.09536,0.020464,0.003811,0,8.3e-05
157703,101.870882,27.186614,Alces alces,56003281,Cervidae,LC,0,0,13.193416,8.755451,39.053384,493.247917,23.872536,1.395008,22.477528,900.7137,198.234422,7.530685,93.065339,523.889712,26.059469,523.889712,26.229864,2196.976087,1215.02463,69.692889,-0.140492,143.157014,143.08129,3047.567677,175.338791,7.423141,45.981037,10.461121,43.557842,31.781985,24.964958,58.340524,309.674936,33.657468,84.841739,6.05115,0.120825,0.0029,8.3e-05,0.018314,0.348222,8.3e-05,0,0.356178,0.124306,0.012596,8.3e-05,0.01558,0.000166,0.000663,0,0
157704,101.877204,27.943058,Alces alces,56003281,Cervidae,LC,0,0,10.483994,9.68812,38.744742,548.905348,22.669104,-2.409071,25.078175,904.384966,197.751527,5.160867,94.691731,524.209689,19.009674,524.20969,19.297826,2575.47472,1120.730133,65.57443,-0.080177,140.429954,118.609934,2995.236761,204.100927,7.50091,41.584742,12.183731,46.231528,31.025787,25.258615,64.666397,303.15463,33.593886,85.128019,6.054262,0.186698,0.001408,0.000248,0.04216,0.244678,0,0,0.285016,0.153317,0.021204,0.00058,0.059306,0.001574,0.00381,0,0
157705,101.883769,28.69693,Alces alces,56003281,Cervidae,LC,0,0,6.667869,10.313513,38.939932,582.697052,19.757432,-6.753769,26.511201,894.895073,185.808165,3.965769,94.371323,508.294151,15.826684,508.294151,15.826684,3170.129622,968.9972,60.111235,0.049857,135.22076,77.225624,2826.52561,249.739971,7.138852,38.837127,17.689688,43.473184,29.111173,24.459325,98.575727,267.329732,30.891475,78.063905,5.754101,0.215439,0.001077,0,0.060134,0.149342,0,0,0.300505,0.137663,0.103288,0.001242,0.013087,0.003479,0,0,0.012756
157706,101.890581,29.448177,Alces alces,56003281,Cervidae,LC,0,0,0.597229,11.084015,38.645296,662.516799,15.368754,-13.341796,28.71055,837.960043,169.825122,5.129103,91.690799,464.90892,19.119125,460.604083,19.127178,3967.933559,745.434757,50.972919,0.261573,133.515843,16.82258,2596.575424,254.177356,7.092378,39.630841,37.462734,22.906425,25.480759,24.304483,128.339585,235.927333,31.398557,80.479715,5.805916,0.082519,8.3e-05,0.000166,0.095692,0.06628,0,0,0.10464,0.034631,0.405882,0.001574,0,0,0,0.03546,0.172245
157707,101.897647,30.196746,Alces alces,56003281,Cervidae,LC,0,0,2.356514,11.506201,38.787992,670.10214,17.653519,-12.001679,29.655199,757.523217,155.416198,3.409405,92.771744,417.049716,13.423804,417.042849,13.423804,3786.401336,774.867923,51.395151,0.158355,116.724998,15.568557,2847.352105,204.108619,7.483301,44.180162,32.734843,23.084994,24.180148,24.701876,134.885775,229.616128,32.194993,82.794714,5.904873,0.078681,0,0,0.046712,0.110568,0,0,0.104356,0.043316,0.532218,0.000166,8.3e-05,0.001077,0,0.00058,0.082243
157708,101.904974,30.942584,Alces alces,56003281,Cervidae,LC,0,0,4.332943,11.399914,39.054966,654.408697,19.063513,-10.140375,29.203888,683.072242,142.635424,2.537817,90.995118,362.887725,10.692354,362.53568,10.692354,3489.599739,894.601026,49.827322,-0.091539,92.762661,36.879801,3281.221112,259.295059,7.035434,36.173418,20.839173,42.987409,26.921186,23.019346,153.781297,209.572913,30.286809,78.242482,5.782,0.024017,0,0,0.026584,0.460538,8.3e-05,0,0.204472,0.048116,0.208116,0,0.004141,0.000248,0,0.000828,0.022857
78977,102.082459,31.484107,Alces alces,56003281,Cervidae,LC,0,0,3.294037,11.731192,39.062403,673.006608,18.513412,-11.560214,30.073626,695.887079,140.049066,3.212105,87.299061,354.425077,13.441637,353.781223,13.441637,3597.69433,898.210154,49.278282,-0.075119,91.08968,36.251144,3359.892358,190.34369,7.582309,39.412419,21.553344,39.034237,30.199884,19.120562,167.519412,195.45957,29.308938,73.064201,5.758564,0.01532,0,0,0.008032,0.416777,0,0,0.18102,0.058049,0.294882,0.000662,0.004969,0.000497,0,0.000911,0.01888
157780,102.143409,23.748968,Alces alces,56003281,Cervidae,LC,0,0,18.527985,8.224489,41.835307,416.438614,27.2893,7.645116,19.644184,1103.722859,226.35585,13.47099,85.705888,626.505536,48.129276,605.091883,48.236756,1369.546832,1399.161692,55.838787,-0.239939,162.804039,197.639208,2945.440556,136.658528,7.996133,54.628327,7.622232,37.74944,31.843258,36.872439,12.202552,355.08056,48.474675,117.737665,7.689352,0.002651,0.144988,0,0.0029,0.182022,0,0,0.146976,0.458741,0.01889,0,0.018973,0.01831,0.005551,0,0
157782,102.159723,25.279209,Alces alces,56003281,Cervidae,LC,0,0,14.874356,8.885228,39.815312,461.35485,25.112682,2.807704,22.304978,839.261805,170.861103,11.015078,84.814842,466.681764,36.999648,466.681764,37.023061,2027.020845,1226.298696,69.107138,-0.229965,140.509948,160.258557,2676.780911,67.759803,9.245695,52.281285,11.867866,35.850849,36.049323,26.661658,15.474741,351.657936,38.84044,93.337941,6.56548,0.057304,0.234101,0,8.3e-05,0.057966,0,0,0.210417,0.361047,0.001987,0.000331,0.04687,0.011676,0.018218,0,0
157785,102.186731,27.556028,Alces alces,56003281,Cervidae,LC,0,0,12.480032,9.012285,38.891326,518.802045,23.704463,0.459969,23.244494,924.299918,205.878672,6.082392,95.816955,543.547787,21.446041,543.547787,22.105293,2226.047239,1178.095056,67.541034,-0.105255,145.53571,132.536833,3108.804801,162.949145,7.716077,48.980519,12.0736,38.945881,32.707276,22.434663,57.111253,311.469138,30.954769,77.296944,5.771408,0.153636,0.006791,0,0.017558,0.192977,0,0,0.217409,0.253686,0.025841,0,0.115703,0.003064,0.013334,0,0
79303,102.304265,33.399682,Alces alces,56003281,Cervidae,LC,0,0,2.000418,12.923128,37.512514,738.622453,18.91468,-15.531462,34.446142,700.203727,128.316791,2.979868,85.760966,362.094188,14.918302,357.398789,14.918302,3508.688081,853.882573,39.302813,-0.191112,68.43902,18.837767,3665.074797,22.726021,11.229368,62.318076,19.576938,18.104985,37.401689,15.854607,180.767173,182.020869,28.871287,68.283487,5.69602,0,0,0,0,0,0,0,0,0,0.991314,8.3e-05,0.008024,0.000579,0,0,0
79140,102.307905,32.465107,Alces alces,56003281,Cervidae,LC,0,0,1.154351,12.9828,38.525672,736.451642,17.993269,-15.719677,33.712946,724.584824,132.475924,3.819588,83.741208,358.604157,16.924174,358.604156,16.924174,3757.133936,857.425317,48.051763,-0.079366,82.336911,25.416886,3454.568871,57.880718,9.6923,62.063324,15.815369,22.121306,25.765606,20.508157,194.071767,168.063127,30.805282,76.456761,6.166204,0,0,0,0,0.001905,0,0,0.006213,0.212824,0.778892,0,0,0.000166,0,0,0
79467,102.318892,34.351008,Alces alces,56003281,Cervidae,LC,0,0,0.377052,13.562561,39.212181,733.092059,17.601089,-16.978865,34.579955,650.640205,127.439227,2.084256,89.073673,350.90106,11.83829,347.56173,11.83829,3593.069373,763.430728,40.180729,-0.159992,63.811665,-4.393024,3539.256553,60.88265,9.536267,70.309317,19.163481,10.527202,54.497409,10.877245,201.548592,162.814639,25.741667,56.611327,5.296607,0,0,0,0,0,0,0,0,0,0.996355,0.001077,0.000414,0.00116,0,0,0
79548,102.326399,34.825746,Alces alces,56003281,Cervidae,LC,0,0,0.002251,13.234777,38.57433,742.708662,17.157097,-17.152271,34.309368,618.919844,124.428024,1.578204,90.690898,338.98074,9.974756,337.428874,9.974756,3575.344283,738.085688,39.324191,-0.168541,61.441883,-12.702296,3516.627792,60.393855,9.351853,70.306655,20.325934,9.367411,52.173527,9.847176,204.843508,162.044436,25.45733,55.012632,5.267319,0,0,0,0,0,0,0,0,0,0.998923,0,0.000166,0.000912,0,0,0
79630,102.334039,35.29988,Alces alces,56003281,Cervidae,LC,0,0,0.294007,13.36265,38.115575,771.969056,17.908468,-17.154031,35.062499,571.089562,118.168008,1.053567,92.50675,318.969766,7.655435,317.693424,7.655435,3455.221793,734.157776,39.323008,-0.215413,57.595681,-18.560881,3584.22484,71.268993,9.17819,68.291582,23.20848,8.499938,55.623969,9.703434,203.877687,162.481357,25.0981,53.946404,5.216058,0,0,0,0,0,0,0,0.001076,8.3e-05,0.99793,0,0.000414,0.000497,0,0,0
80120,102.382858,38.132599,Alces alces,56003281,Cervidae,LC,0,0,6.663283,13.972122,33.007347,1042.781233,26.770741,-15.565164,42.335905,197.754115,45.59252,1.017715,88.772326,113.264073,4.452854,112.168423,4.452854,1752.173539,1012.66929,80.409157,-0.804019,16.15766,-7.397976,5587.915379,21.953159,11.2872,45.242897,53.669821,1.087282,119.344186,4.95275,188.155978,181.908436,17.225099,30.996729,4.339792,0,0,0,0,0,0,0,0,0,0.37472,0,0.389547,0.022778,0,0,0.212955
80283,102.400355,39.072478,Alces alces,56003281,Cervidae,LC,0,0,7.153928,13.821117,31.942401,1071.897204,27.598132,-15.641316,43.239448,122.469841,30.026859,1.092255,87.369108,72.312455,4.970687,70.771755,5.054468,1511.726792,1062.062201,89.264838,-0.892155,8.704592,-23.994079,6232.779724,11.658028,12.417404,29.129396,70.86261,0.007994,175.164371,3.0952,173.807751,198.186995,11.972044,19.012272,3.800677,0,0,0,0,0,0,0,0,0,0.000331,0,0,0.002568,0,0,0.9971
80365,102.409352,39.541644,Alces alces,56003281,Cervidae,LC,0,0,8.347844,14.24944,30.667999,1186.953391,30.721499,-15.757058,46.478557,95.333825,24.067875,0.790241,90.70224,58.461781,2.80627,57.425393,2.806781,1369.786402,1092.757869,91.921019,-0.919336,6.557487,-26.296868,6509.673932,24.652654,11.428332,24.719823,75.278396,0.001782,189.767273,2.714227,169.420879,202.81445,10.755288,16.461338,3.731898,0,0,0,0,0,0,0,0,0,8.3e-05,0,0,0.000166,0,0,0.999752
