HID,lon,lat,species,sid,family,category,presence,fraction,bio02,bio15,bio19,elevation,aridityindexthornthwaite,maxtempcoldest,tri,topowet,nontree,etccdi_cwd,landcover_igbp
80759,108.106473,30.187079,Ovis ammon,15733,Bovidae,NT,0,0,6.745421,61.195934,69.773803,685.298273,22.220688,75.943356,82.401454,8.747583,50.101038,14.810338,8
80760,108.064063,31.091856,Ovis ammon,15733,Bovidae,NT,0,0,6.999491,64.835616,60.332103,575.665824,35.72283,83.49794,81.354848,8.927981,54.272993,14.236677,14
80761,108.031847,32.000766,Ovis ammon,15733,Bovidae,NT,0,0,8.341059,67.787124,46.603758,1032.111475,33.088716,61.017339,126.8741,8.043105,32.929546,12.92962,8
80762,108.012995,32.914229,Ovis ammon,15733,Bovidae,NT,0,0,8.89882,70.658339,32.338654,874.394199,34.423737,53.459633,113.960983,8.302548,38.352375,12.572826,8
80763,107.747524,33.775985,Ovis ammon,15733,Bovidae,NT,0,0,9.564797,73.610578,24.610497,1993.149745,26.896339,-4.749669,149.301487,7.754709,25.361191,10.507252,5
80764,107.228963,34.582605,Ovis ammon,15733,Bovidae,NT,0,0,10.72907,77.687784,17.356543,949.429153,41.834988,32.445928,38.616926,10.388225,58.70349,8.710126,12
80765,106.715563,35.388802,Ovis ammon,15733,Bovidae,NT,0,0,10.957547,81.816861,13.026196,1573.812729,46.789898,8.777883,47.91542,10.169391,55.19413,8.251298,12
80766,106.204405,36.193814,Ovis ammon,15733,Bovidae,NT,0,0,11.970375,86.200892,10.518391,1777.251459,54.225958,-5.750667,39.307425,10.334964,54.411878,7.191957,10
80767,105.69811,37.00278,Ovis ammon,15733,Bovidae,NT,0,0,12.672112,94.953637,4.736858,1531.035479,73.17677,0.136332,20.583092,11.467581,41.664899,4.800059,10
80768,105.193171,37.820821,Ovis ammon,15733,Bovidae,NT,0,0,13.44915,95.049279,5.21384,1389.674594,81.808592,-2.407855,8.618968,12.693383,39.864972,4.281837,16
80769,104.675033,38.636409,Ovis ammon,15733,Bovidae,NT,1,0.649714,13.735525,90.034362,6.360817,1350.340242,86.478441,-13.60854,14.820268,12.86622,26.132043,3.683196,16
80770,104.143052,39.449795,Ovis ammon,15733,Bovidae,NT,1,0.035157,13.95651,91.070389,4.39565,1307.54549,90.620231,-28.421158,6.978367,13.355302,15.315757,3.103495,16
80771,103.596544,40.261282,Ovis ammon,15733,Bovidae,NT,1,1,13.797248,91.774361,3.474123,1516.733525,91.228844,-47.89567,12.545046,11.843592,21.727352,2.487257,16
80772,103.034782,41.071242,Ovis ammon,15733,Bovidae,NT,0,0,13.964981,101.152927,0.028618,1321.5938,93.905493,-44.800538,8.891142,11.953778,14.79638,2.412633,16
80773,102.456995,41.880132,Ovis ammon,15733,Bovidae,NT,1,0.866747,13.99277,101.650343,0,1088.38132,95.681472,-39.75318,9.248949,12.30644,6.759351,2.312224,16
80840,108.395494,29.792378,Ovis ammon,15733,Bovidae,NT,0,0,7.350037,59.991055,79.134864,1099.080041,18.283766,55.5677,111.109508,8.330679,36.156796,14.927063,8
80841,108.350811,30.695681,Ovis ammon,15733,Bovidae,NT,0,0,6.80583,62.745137,67.122407,566.578415,28.77257,82.570237,81.409763,8.86029,52.776929,14.616838,14
80842,108.315126,31.602925,Ovis ammon,15733,Bovidae,NT,0,0,8.013725,65.343849,55.79317,1027.382777,39.812969,62.294328,151.384011,7.878469,37.720721,13.225657,8
80843,108.291339,32.51452,Ovis ammon,15733,Bovidae,NT,0,0,8.713291,68.605499,39.945375,872.540519,32.65353,61.203591,123.62911,8.209585,41.354492,12.74499,8
80844,108.283018,33.430884,Ovis ammon,15733,Bovidae,NT,0,0,9.361602,70.968171,28.252541,1350.408429,31.581487,24.75539,123.494895,8.051468,27.974526,11.997883,4
80845,107.762956,34.239072,Ovis ammon,15733,Bovidae,NT,0,0,10.466649,75.075084,19.44348,860.553102,42.834292,36.96146,56.064325,10.360415,55.258085,9.26961,12
80846,107.249877,35.047303,Ovis ammon,15733,Bovidae,NT,0,0,10.967056,79.198682,15.665311,1271.610957,42.838541,16.925285,45.413285,10.054278,54.416261,8.296176,12
80847,106.740621,35.854728,Ovis ammon,15733,Bovidae,NT,0,0,11.8775,84.077961,12.420685,1574.649046,49.035844,4.905465,42.630006,10.210083,57.421432,7.483407,10
80848,106.232422,36.660658,Ovis ammon,15733,Bovidae,NT,0,0,12.367916,90.512282,7.226922,1650.922687,63.046925,-4.837242,37.053604,10.449818,48.336046,5.449369,10
80849,105.731224,37.474997,Ovis ammon,15733,Bovidae,NT,0,0,12.692398,97.77761,3.175122,1311.564324,78.561567,2.114637,14.180499,12.01679,40.279195,4.562697,10
80850,105.22309,38.292,Ovis ammon,15733,Bovidae,NT,1,0.294616,13.421496,90.859435,6.968174,1381.074833,82.907726,-10.558744,8.644547,12.801039,37.463132,4.367844,16
80851,104.701523,39.106566,Ovis ammon,15733,Bovidae,NT,1,0.433702,13.761542,91.0491,5.012136,1333.980154,88.048636,-22.249157,7.210126,13.294092,23.958312,2.981296,16
80852,104.165864,39.918946,Ovis ammon,15733,Bovidae,NT,1,0.880819,13.603608,94.058992,3.65118,1384.588055,91.018134,-40.089714,12.437193,12.28471,22.687175,2.750041,16
80853,103.615411,40.729449,Ovis ammon,15733,Bovidae,NT,1,0.315755,13.763739,94.969402,2.224289,1368.866995,92.699143,-47.596483,7.600865,12.401,19.801512,2.4738,16
80854,103.049418,41.538454,Ovis ammon,15733,Bovidae,NT,1,0.303965,14.105636,96.04121,0.507368,965.49752,95.799362,-35.880302,6.695219,12.699977,5.875274,2.355213,16
80921,108.684574,29.39753,Ovis ammon,15733,Bovidae,NT,0,0,6.990482,60.338445,82.393636,878.696225,16.451988,65.826024,91.515731,8.622201,44.561733,15.064545,8
80922,108.638068,30.299438,Ovis ammon,15733,Bovidae,NT,0,0,8.071872,60.186119,79.520083,1264.293735,18.159539,48.372339,74.670489,9.142759,40.001387,14.748742,8
80923,108.599467,31.205102,Ovis ammon,15733,Bovidae,NT,0,0,7.120678,64.315873,62.438395,586.541721,34.112689,83.11041,104.520456,8.372191,52.925437,14.501881,14
80924,108.57142,32.114919,Ovis ammon,15733,Bovidae,NT,0,0,8.98977,66.334029,48.873632,1376.086028,32.708071,41.464349,174.772964,7.543282,30.304541,13.085707,4
80925,108.557188,33.0293,Ovis ammon,15733,Bovidae,NT,0,0,9.037189,69.252096,32.712767,962.929193,33.000869,48.159487,109.264663,8.415746,38.266472,12.354653,8
80926,108.296491,33.893202,Ovis ammon,15733,Bovidae,NT,0,0,9.349283,72.487451,23.806777,1536.001166,32.223582,10.793624,148.061985,7.953106,25.961999,10.209361,4
80927,107.782779,34.703229,Ovis ammon,15733,Bovidae,NT,0,0,10.763403,76.814825,17.876894,1185.598935,39.696216,18.752099,42.687081,10.106646,50.866161,8.711234,12
80928,107.274605,35.51287,Ovis ammon,15733,Bovidae,NT,0,0,11.174343,81.938414,14.381126,1270.431557,47.299267,13.972439,47.258728,9.966423,62.138153,8.203357,12
80929,106.768985,36.321361,Ovis ammon,15733,Bovidae,NT,0,0,12.258215,86.729498,11.21642,1687.900248,53.2001,-5.649063,38.428347,10.45792,56.203483,6.404681,10
80930,106.263295,37.128076,Ovis ammon,15733,Bovidae,NT,0,0,12.36608,93.141379,6.09131,1663.395071,67.730932,-11.266771,28.369138,10.334554,40.71391,5.206598,10
80931,105.764946,37.946692,Ovis ammon,15733,Bovidae,NT,0,0,12.532466,97.54878,3.41462,1338.077048,79.810152,-7.830109,12.802913,12.000701,40.170652,4.262073,10
80932,105.253565,38.762672,Ovis ammon,15733,Bovidae,NT,1,1,13.490148,88.039859,7.630301,1314.620706,84.911055,-15.75684,8.392488,12.595916,30.892882,3.690097,16
80933,104.728513,39.576228,Ovis ammon,15733,Bovidae,NT,0,0,13.645274,88.0282,5.924666,1266.765916,90.035418,-28.79205,6.671943,12.965128,34.281479,2.794754,16
80934,104.189112,40.387616,Ovis ammon,15733,Bovidae,NT,1,1,13.154191,94.975172,3.525447,1499.337721,90.692357,-52.038957,9.27616,11.919175,25.39872,2.532165,16
80935,103.634644,41.197148,Ovis ammon,15733,Bovidae,NT,0,0,13.696869,102.338206,0.406972,1120.360942,94.243653,-42.438122,12.613336,12.09065,10.758821,2.457603,16
81002,108.925626,29.903098,Ovis ammon,15733,Bovidae,NT,0,0,7.551753,60.334685,85.150705,995.169095,16.093476,60.268351,91.673273,8.76736,38.94042,14.911723,8
81003,108.884614,30.807262,Ovis ammon,15733,Bovidae,NT,0,0,7.113069,63.110328,70.519346,663.02058,26.404107,78.785659,114.434656,8.33282,51.90101,14.639011,8
81004,108.852926,31.715389,Ovis ammon,15733,Bovidae,NT,0,0,9.12076,64.321242,59.413445,1634.261178,30.022423,30.504663,195.722028,7.38844,29.210574,13.185264,5
81005,108.833544,32.627881,Ovis ammon,15733,Bovidae,NT,0,0,8.645709,67.704781,38.859599,612.24892,33.829412,71.22512,87.040519,8.838336,48.326837,12.628787,8
81006,108.83014,33.54515,Ovis ammon,15733,Bovidae,NT,0,0,9.405756,70.397152,27.326474,1283.065394,32.49068,25.216551,124.58093,8.126825,30.78529,11.884908,4
81007,108.31475,34.356706,Ovis ammon,15733,Bovidae,NT,0,0,11.182041,72.897113,18.963749,523.158053,51.549741,48.742903,8.974246,12.478819,68.027766,9.709486,12
81008,107.806765,35.168347,Ovis ammon,15733,Bovidae,NT,0,0,11.149711,78.980878,16.565863,1114.023299,45.014083,17.885564,48.734441,9.869882,63.755631,8.432654,12
81009,107.302951,35.979217,Ovis ammon,15733,Bovidae,NT,0,0,11.494431,85.020511,12.642823,1376.641669,49.178071,5.411145,39.266176,10.320959,59.153714,7.316504,10
81010,106.800485,36.788624,Ovis ammon,15733,Bovidae,NT,0,0,12.461053,89.660761,8.853405,1694.910986,59.582469,-11.25248,44.19761,10.064622,44.975833,5.432964,10
81011,106.300712,37.60028,Ovis ammon,15733,Bovidae,NT,0,0,12.977504,96.795335,4.63513,1326.974127,75.625616,-5.134941,13.700034,11.963415,42.019632,4.477355,10
81012,105.799292,38.417876,Ovis ammon,15733,Bovidae,NT,1,0.222583,11.958139,95.420049,4.793114,1480.500865,78.878764,-21.488105,33.98404,10.426318,40.054548,4.180303,10
81013,105.284611,39.232847,Ovis ammon,15733,Bovidae,NT,1,0.951155,13.669578,88.226085,6.091513,1217.557117,87.681463,-20.097274,5.121416,13.188307,37.708627,3.098233,16
81014,104.756015,40.045408,Ovis ammon,15733,Bovidae,NT,1,0.629743,12.949441,95.403659,3.508121,1470.559834,89.447783,-45.481546,10.11167,11.992453,29.596289,2.598253,16
81015,104.212808,40.855816,Ovis ammon,15733,Bovidae,NT,1,0.464321,13.419682,105.91168,0.998132,1341.825935,91.958726,-50.676275,11.060014,11.994966,24.146582,2.518072,16
81016,103.654252,41.664387,Ovis ammon,15733,Bovidae,NT,1,0.845025,13.877738,103.643246,0.209389,1014.662563,94.696201,-41.914405,6.728459,12.943813,6.126483,2.416351,16
81083,109.213291,29.50663,Ovis ammon,15733,Bovidae,NT,0,0,7.417256,60.748953,88.625152,785.304323,15.830556,69.289721,68.651515,9.1919,45.617925,15.034871,8
81084,109.170332,30.409374,Ovis ammon,15733,Bovidae,NT,0,0,8.643888,60.638287,84.885902,1354.331979,11.360693,43.817727,95.271208,8.62845,42.215555,14.851817,8
81085,109.135573,31.315895,Ovis ammon,15733,Bovidae,NT,0,0,8.153938,63.590472,65.644411,1093.53343,31.71479,58.441811,145.4252,7.963802,43.985649,13.850788,8
81086,109.111736,32.226586,Ovis ammon,15733,Bovidae,NT,0,0,9.061163,66.363095,47.268442,1250.608778,29.356134,45.219841,141.192403,7.93138,37.625326,13.061743,4
81087,109.102175,33.141855,Ovis ammon,15733,Bovidae,NT,0,0,9.370144,68.644438,33.126578,1007.827047,32.835281,43.890114,132.32031,8.062397,36.035534,12.289079,8
81088,108.84632,34.007871,Ovis ammon,15733,Bovidae,NT,0,0,9.987253,70.432213,23.78198,1048.982098,41.443134,27.825832,87.525405,9.592219,40.485534,10.108573,4
81089,108.337546,34.821272,Ovis ammon,15733,Bovidae,NT,0,0,11.178224,76.267481,18.243986,1023.40195,44.777087,22.247808,43.033488,10.115538,64.923827,8.834274,12
81090,107.8347,35.634325,Ovis ammon,15733,Bovidae,NT,0,0,11.126813,82.458348,14.90268,1206.783547,45.968203,9.696208,40.796177,10.279575,62.539303,8.325011,12
81091,107.334729,36.446259,Ovis ammon,15733,Bovidae,NT,0,0,12.311068,88.226341,10.398,1406.391277,56.143669,1.023949,53.50805,9.864929,52.150425,5.974871,10
81092,106.834957,37.256449,Ovis ammon,15733,Bovidae,NT,0,0,12.687037,91.584817,8.317135,1557.971595,67.065209,-11.065521,23.650348,11.00004,40.869007,4.9894,10
81093,106.338816,38.071968,Ovis ammon,15733,Bovidae,NT,0,0,12.38193,97.345784,4.638073,1200.77695,79.000751,-10.721421,7.373123,12.595357,42.187289,4.365368,12
81094,105.834277,38.888559,Ovis ammon,15733,Bovidae,NT,1,0.999863,11.368331,95.152276,4.853271,1793.335543,76.077457,-39.177135,61.707148,9.287612,38.163464,3.493115,10
81095,105.316243,39.702537,Ovis ammon,15733,Bovidae,NT,1,0.245263,13.430677,94.373828,3.759799,1243.479609,89.299404,-28.9698,9.158928,12.297131,31.736016,2.879537,16
81096,104.784043,40.514115,Ovis ammon,15733,Bovidae,NT,1,1,14.188065,99.117372,2.985998,1308.724996,91.332426,-47.24209,7.639025,12.64001,21.004494,2.718191,16
81097,104.236964,41.323555,Ovis ammon,15733,Bovidae,NT,1,0.128065,13.750317,103.003606,0.971362,873.021422,94.722009,-36.700271,8.918905,13.106292,12.587777,2.428648,16
81164,109.500885,29.110009,Ovis ammon,15733,Bovidae,NT,0,0,7.52701,60.616411,94.775487,633.430975,12.914506,74.860993,78.252689,8.971416,40.032112,15.700269,8
81165,109.456406,30.011408,Ovis ammon,15733,Bovidae,NT,0,0,7.533848,60.663315,91.997135,936.54392,11.316376,62.278471,100.887199,8.541419,42.342679,15.173767,8
81166,109.419096,30.916404,Ovis ammon,15733,Bovidae,NT,0,0,7.745079,63.208884,72.70121,865.271865,21.644685,68.983668,137.224708,7.999726,52.496722,14.643771,8
81167,109.391443,31.825381,Ovis ammon,15733,Bovidae,NT,0,0,9.16747,64.844581,57.654934,1629.85364,26.790696,28.754123,173.884321,7.514648,33.503562,13.174157,4
81168,109.376509,32.738738,Ovis ammon,15733,Bovidae,NT,0,0,8.892035,67.421413,39.108794,708.45055,34.073325,64.31633,109.505866,8.493617,44.225644,12.923486,8
81169,109.378077,33.65688,Ovis ammon,15733,Bovidae,NT,0,0,9.643835,70.458325,28.113864,1280.070047,32.396771,22.908198,108.810898,8.361253,35.403728,11.233841,4
81170,108.867441,34.471772,Ovis ammon,15733,Bovidae,NT,0,0,11.342152,71.282552,22.864703,432.576561,56.246113,47.965378,8.322275,12.776807,59.494152,9.656934,12
81171,108.364646,35.286791,Ovis ammon,15733,Bovidae,NT,0,0,10.959453,80.08112,15.830925,1305.728975,42.958213,6.473078,46.907103,10.110679,55.23252,8.576766,12
81172,107.866382,36.101071,Ovis ammon,15733,Bovidae,NT,0,0,11.636137,85.952515,12.5021,1278.1379,50.028821,4.757872,47.298693,10.259759,56.051059,6.94909,10
81173,107.369762,36.913918,Ovis ammon,15733,Bovidae,NT,0,0,12.825753,91.333699,8.577423,1537.013655,60.474775,-8.130222,52.376353,9.772227,42.635769,5.169214,10
81174,106.872248,37.724769,Ovis ammon,15733,Bovidae,NT,0,0,13.168697,94.387824,7.927914,1441.1696,72.47914,-13.162009,10.899506,11.81134,44.168153,4.867145,10
81175,106.377626,38.543152,Ovis ammon,15733,Bovidae,NT,1,0.141285,12.496385,98.173718,4.840002,1132.715297,81.2956,-16.229577,3.123832,13.270056,37.986835,4.234638,12
81176,105.869919,39.358753,Ovis ammon,15733,Bovidae,NT,1,1,13.152478,92.113931,5.619243,1305.445934,85.397501,-26.633559,14.649153,11.377325,30.145629,3.35415,16
81177,105.348477,40.171751,Ovis ammon,15733,Bovidae,NT,1,0.454575,13.153634,98.832093,2.707026,1438.000914,88.751015,-44.706811,17.389914,11.140358,30.188519,2.79656,16
81178,104.812612,40.98236,Ovis ammon,15733,Bovidae,NT,1,0.612622,12.804222,107.7035,1.100255,1301.422157,91.368701,-50.722849,12.872896,12.044131,30.196381,2.553363,16
81179,104.261593,41.790844,Ovis ammon,15733,Bovidae,NT,1,1,13.466516,108.047355,0.380119,1014.563362,93.802696,-45.485359,8.224947,12.887561,12.946697,2.477917,16
81245,109.742636,29.613333,Ovis ammon,15733,Bovidae,NT,0,0,7.794096,60.181405,95.589019,916.170087,7.03159,61.672611,104.255179,8.502399,38.809128,15.255611,8
81246,109.703255,30.516883,Ovis ammon,15733,Bovidae,NT,0,0,8.177161,61.447483,86.417506,1000.497854,12.451106,59.922559,94.976799,8.762052,50.326875,14.96604,8
81247,109.672372,31.42423,Ovis ammon,15733,Bovidae,NT,0,0,8.484552,63.999976,64.998054,1167.044683,23.197603,52.678923,179.104967,7.614736,44.774579,13.570863,8
81248,109.652783,32.335764,Ovis ammon,15733,Bovidae,NT,0,0,9.177702,66.630818,45.658125,871.272986,28.53117,61.331092,99.539606,8.590067,44.214002,13.243153,8
81249,109.64794,33.251886,Ovis ammon,15733,Bovidae,NT,0,0,9.634704,68.857624,34.208781,992.700429,32.778551,42.498367,131.515517,8.129854,42.028663,12.510672,8
81250,109.396994,34.119985,Ovis ammon,15733,Bovidae,NT,0,0,10.17709,70.768752,24.268671,1021.04986,40.347377,25.787513,76.652332,9.279544,47.734801,9.985575,12
81251,108.893249,34.936729,Ovis ammon,15733,Bovidae,NT,0,0,11.13564,76.96382,17.975392,917.553884,47.447321,23.448295,39.14713,10.427908,61.456115,8.859164,12
81252,108.395832,35.753159,Ovis ammon,15733,Bovidae,NT,0,0,10.813288,84.608704,12.355759,1388.580272,44.398827,0.644027,41.536204,10.328812,45.790858,7.891179,4
81253,107.901621,36.568499,Ovis ammon,15733,Bovidae,NT,0,0,12.43875,89.495437,10.40197,1466.578877,53.94205,-4.709272,39.032417,10.501968,49.241032,6.070953,10
81254,107.407887,37.382125,Ovis ammon,15733,Bovidae,NT,0,0,12.846639,93.888082,8.12159,1564.065363,65.348269,-13.758131,30.787826,10.615196,42.571165,4.883571,10
81255,106.91477,38.196443,Ovis ammon,15733,Bovidae,NT,0,0,13.526813,96.401916,7.723937,1401.635998,75.283422,-19.639371,5.795306,12.634889,46.34005,4.432927,10
81256,106.41716,39.013843,Ovis ammon,15733,Bovidae,NT,1,0.998689,12.348713,101.3112,3.5146,1332.879167,81.1391,-27.051671,35.149015,11.574717,36.854939,3.541771,10
81257,105.906234,39.828469,Ovis ammon,15733,Bovidae,NT,1,0.649491,14.037096,97.692026,3.357298,1045.706029,89.83851,-23.35875,3.452031,13.518297,19.980184,3.041011,16
81258,105.381329,40.6405,Ovis ammon,15733,Bovidae,NT,1,1,13.58576,95.085785,4.032135,1344.648879,90.028666,-48.57668,9.631948,12.214427,26.288202,2.911875,16
81259,104.841737,41.450153,Ovis ammon,15733,Bovidae,NT,1,0.508992,13.65497,107.474042,0.383299,846.962947,94.176957,-38.618894,8.912351,13.225951,20.400253,2.578209,16
81326,110.028841,29.215124,Ovis ammon,15733,Bovidae,NT,0,0,7.738331,60.355972,100.580997,541.678664,8.248478,77.334994,69.186739,9.193132,42.122196,15.680012,8
81327,109.987825,30.117303,Ovis ammon,15733,Bovidae,NT,0,0,8.554345,59.6574,94.628954,1273.098368,3.266574,44.596145,126.848635,8.343128,40.43035,15.856549,8
81328,109.954249,31.0231,Ovis ammon,15733,Bovidae,NT,0,0,8.080829,62.931562,74.27275,989.961517,18.601403,60.275688,154.995429,7.751941,51.228711,14.336279,8
81329,109.930665,31.932897,Ovis ammon,15733,Bovidae,NT,0,0,9.135409,65.697193,53.043674,1004.092189,26.338893,57.275932,150.085509,7.880418,42.332132,13.179992,4
81330,109.920221,32.847087,Ovis ammon,15733,Bovidae,NT,0,0,9.063557,67.632905,39.537837,685.71475,33.956626,63.086076,108.358654,8.496522,43.54708,13.04309,8
81331,109.926814,33.766065,Ovis ammon,15733,Bovidae,NT,0,0,10.159985,71.18086,28.886023,1094.033358,34.97607,29.354562,81.828384,9.022355,43.925968,10.533595,8
81332,109.421014,34.584264,Ovis ammon,15733,Bovidae,NT,0,0,11.916695,70.713708,21.963971,417.778989,53.866313,44.721404,12.031251,12.613305,66.16075,9.042376,12
81333,108.923506,35.402627,Ovis ammon,15733,Bovidae,NT,0,0,10.435773,82.251942,13.412384,1345.313841,42.801961,3.171247,48.971091,9.891331,41.049464,8.145558,4
81334,108.430897,36.220281,Ovis ammon,15733,Bovidae,NT,0,0,11.518407,88.691108,9.928692,1418.282484,48.010629,-2.167267,37.790596,10.561416,44.629072,6.945325,10
81335,107.94024,37.03653,Ovis ammon,15733,Bovidae,NT,0,0,13.140125,93.282383,8.093653,1524.973143,59.085398,-10.100726,37.424216,10.437463,43.175071,5.295918,10
81336,107.448946,37.850812,Ovis ammon,15733,Bovidae,NT,0,0,13.226668,96.695274,8.143214,1391.582546,71.679092,-11.649042,8.852694,12.55874,48.170251,4.880644,10
81337,106.958081,38.667619,Ovis ammon,15733,Bovidae,NT,1,0.159665,13.829664,99.760905,6.927459,1287.618303,78.37842,-21.777244,6.659307,12.582224,46.698496,4.05699,10
81338,106.457436,39.484052,Ovis ammon,15733,Bovidae,NT,1,1,13.126846,99.899199,4.367563,1299.432764,83.883559,-30.776767,22.815425,11.086853,29.671769,3.42663,16
81339,105.943241,40.297718,Ovis ammon,15733,Bovidae,NT,1,0.25997,13.127054,97.198386,3.620905,1212.718658,89.410582,-38.016965,12.32836,11.931336,27.314729,2.926865,16
81340,105.414815,41.108796,Ovis ammon,15733,Bovidae,NT,1,0.602831,13.398829,100.179377,2.364957,1160.748464,91.667606,-47.710605,9.309736,12.455232,24.619541,2.796846,16
81407,110.314852,28.816755,Ovis ammon,15733,Bovidae,NT,0,0,7.428034,58.522105,117.469328,556.179071,6.863162,73.187816,98.593021,8.603083,32.125099,15.787273,8
81408,110.272603,29.717634,Ovis ammon,15733,Bovidae,NT,0,0,8.004485,59.20324,98.631166,831.759818,5.675212,63.370007,119.540992,8.283823,37.561999,15.407037,8
81409,110.236826,30.62196,Ovis ammon,15733,Bovidae,NT,0,0,8.597287,61.252025,84.00524,1131.524205,9.697874,50.849705,110.016487,8.516083,49.366806,14.982841,8
81410,110.209852,31.530102,Ovis ammon,15733,Bovidae,NT,0,0,9.127233,63.549259,67.216346,1697.217609,14.138052,22.724072,182.703967,7.483748,30.892717,13.255866,4
81411,110.194549,32.442447,Ovis ammon,15733,Bovidae,NT,0,0,8.958581,66.555383,45.719511,760.03081,29.648812,63.979299,95.287854,8.667963,40.546386,13.379264,8
